Open time,BTC,ETH,XRP,LTC,DOGE,LINK
2021-09-17,47299.98,3399.81,1.0661,180.0,0.2401,27.72
2021-09-18,48292.74,3435.64,1.0751,181.4,0.2413,28.39
2021-09-19,47241.75,3328.62,1.0483,175.6,0.2331,27.36
2021-09-20,43015.62,2977.28,0.9216,157.2,0.2086,23.57
2021-09-21,40734.38,2765.9,0.8743,148.5,0.2009,21.42
2021-09-22,43543.61,3076.92,1.0033,161.4,0.2245,24.45
2021-09-23,44865.26,3152.5,1.0016,163.9,0.2246,25.41
2021-09-24,42810.57,2928.53,0.944,152.1,0.2091,23.26
2021-09-25,42670.64,2921.73,0.94,151.0,0.2083,24.51
2021-09-26,43160.9,3059.37,0.9436,150.7,0.205,24.6
2021-09-27,42147.35,2925.59,0.9218,145.0,0.1997,23.01
2021-09-28,41026.54,2804.91,0.8928,140.6,0.1965,22.1
2021-09-29,41524.28,2850.45,0.9268,144.7,0.1987,22.85
2021-09-30,43824.1,3000.61,0.9533,153.3,0.2042,24.0
2021-10-01,48141.61,3309.91,1.0422,166.2,0.2226,26.31
2021-10-02,47634.9,3387.76,1.0359,168.9,0.2185,26.89
2021-10-03,48200.01,3417.73,1.0552,170.5,0.2218,27.57
2021-10-04,49224.94,3386.31,1.0425,167.5,0.2414,26.6
2021-10-05,51471.99,3515.27,1.0839,173.8,0.2516,27.23
2021-10-06,55315.0,3574.89,1.0765,178.5,0.2541,26.8
2021-10-07,53785.22,3587.47,1.0678,178.6,0.2428,26.83
2021-10-08,53951.43,3563.13,1.0636,175.9,0.2441,26.39
2021-10-09,54949.72,3574.82,1.1604,179.9,0.2467,27.45
2021-10-10,54659.0,3414.22,1.1352,174.8,0.2288,25.56
2021-10-11,57471.35,3542.12,1.1364,179.1,0.2312,25.22
2021-10-12,55996.93,3491.46,1.1018,172.6,0.2261,24.65
2021-10-13,57367.0,3607.42,1.1275,177.6,0.2326,25.66
2021-10-14,57347.94,3790.82,1.1336,181.3,0.2325,26.72
2021-10-15,61672.42,3868.99,1.1413,189.6,0.234,27.01
2021-10-16,60875.57,3829.96,1.1343,186.0,0.2372,27.23
2021-10-17,61528.33,3846.85,1.0944,183.7,0.2378,26.54
2021-10-18,62009.84,3744.96,1.0827,185.6,0.2474,25.71
2021-10-19,64280.59,3877.03,1.0911,188.8,0.2454,25.91
2021-10-20,66001.41,4161.15,1.1455,207.3,0.2548,27.49
2021-10-21,62193.15,4052.99,1.0886,196.8,0.2424,28.26
2021-10-22,60688.22,3972.2,1.0885,191.0,0.2446,28.67
2021-10-23,61286.75,4167.12,1.0934,196.3,0.2511,31.36
2021-10-24,60852.22,4082.33,1.0821,190.4,0.2756,29.7
2021-10-25,63078.78,4220.37,1.0951,195.5,0.2651,32.38
2021-10-26,60328.81,4131.52,1.1075,197.6,0.2559,32.52
2021-10-27,58413.44,3922.0,0.995,179.3,0.2379,28.88
2021-10-28,60575.89,4286.02,1.0579,189.8,0.2997,30.19
2021-10-29,62253.71,4418.89,1.0825,196.7,0.2882,30.96
2021-10-30,61859.19,4322.68,1.0846,190.2,0.269,29.79
2021-10-31,61299.8,4287.21,1.1128,191.9,0.28,30.0
2021-11-01,60911.11,4319.43,1.0915,197.6,0.2716,31.66
2021-11-02,63219.99,4589.89,1.1349,200.9,0.2739,32.26
2021-11-03,62896.48,4603.35,1.2101,207.3,0.2689,31.96
2021-11-04,61395.01,4532.32,1.2004,202.6,0.263,31.0
2021-11-05,60937.12,4474.24,1.1581,198.9,0.2609,32.86
2021-11-06,61470.61,4518.0,1.151,197.6,0.2618,32.05
2021-11-07,63273.59,4612.59,1.2198,202.0,0.2664,32.34
2021-11-08,67525.83,4807.98,1.2815,229.0,0.2819,34.46
2021-11-09,66947.66,4732.33,1.2571,262.0,0.2736,33.82
2021-11-10,64882.43,4628.78,1.1902,260.4,0.2553,34.21
2021-11-11,64774.26,4719.0,1.2142,262.3,0.2605,34.69
2021-11-12,64122.23,4665.46,1.1883,251.2,0.2593,34.26
2021-11-13,64380.0,4644.28,1.1892,257.7,0.2613,34.0
2021-11-14,65519.1,4626.5,1.1879,279.3,0.2628,33.75
2021-11-15,63606.74,4563.78,1.172,263.0,0.2566,32.04
2021-11-16,60058.87,4209.76,1.0877,230.2,0.2365,29.16
2021-11-17,60344.87,4287.8,1.0953,229.6,0.2374,29.18
2021-11-18,56891.62,3996.9,1.0406,204.2,0.2208,26.55
2021-11-19,58052.24,4294.76,1.0892,217.9,0.2329,28.27
2021-11-20,59707.51,4412.17,1.0965,226.8,0.233,28.36
2021-11-21,58622.02,4258.31,1.0569,221.1,0.2255,28.98
2021-11-22,56247.18,4085.97,1.0354,209.1,0.2195,26.77
2021-11-23,57541.27,4339.44,1.0661,216.2,0.2266,26.94
2021-11-24,57138.29,4269.36,1.0326,212.2,0.217,25.58
2021-11-25,58960.36,4524.85,1.0438,222.9,0.2209,26.41
2021-11-26,53726.53,4041.2,0.9394,195.7,0.2016,23.96
2021-11-27,54721.03,4095.29,0.9452,195.1,0.2049,24.1
2021-11-28,57274.88,4294.78,0.9687,199.5,0.2073,24.76
2021-11-29,57776.25,4444.53,0.9898,205.5,0.215,24.99
2021-11-30,56950.56,4630.26,0.9983,207.8,0.2147,25.31
2021-12-01,57184.07,4582.95,0.9899,208.8,0.2093,25.32
2021-12-02,56480.34,4511.21,0.9716,203.5,0.2095,24.55
2021-12-03,53601.05,4215.73,0.9211,188.0,0.1999,23.31
2021-12-04,49152.47,4117.25,0.8449,162.7,0.1781,20.64
2021-12-05,49396.33,4196.44,0.8045,156.3,0.1712,19.48
2021-12-06,50441.92,4347.59,0.8255,161.3,0.1776,19.8
2021-12-07,50588.95,4306.4,0.8154,161.8,0.1762,21.09
2021-12-08,50471.19,4436.91,0.8622,165.1,0.179,22.91
2021-12-09,47545.59,4105.64,0.8583,151.3,0.1691,20.25
2021-12-10,47140.54,3897.94,0.7992,148.3,0.1641,18.56
2021-12-11,49389.99,4089.37,0.8392,158.0,0.1689,19.97
2021-12-12,50053.9,4130.0,0.8393,159.0,0.1697,20.41
2021-12-13,46702.75,3781.93,0.7818,144.6,0.1573,17.78
2021-12-14,48343.28,3858.99,0.8103,150.4,0.1909,18.44
2021-12-15,48864.98,4019.08,0.8262,153.6,0.1808,19.69
2021-12-16,47632.38,3958.11,0.8051,148.9,0.1732,18.76
2021-12-17,46131.2,3875.42,0.7966,144.1,0.1685,18.25
2021-12-18,46834.48,3959.93,0.8262,148.6,0.1723,19.54
2021-12-19,46681.23,3924.14,0.835,153.2,0.1694,18.86
2021-12-20,46914.16,3944.73,0.8798,152.6,0.1671,18.78
2021-12-21,48889.88,4014.15,0.9467,154.7,0.1707,19.42
2021-12-22,48588.16,3979.51,0.9537,155.4,0.173,19.93
2021-12-23,50838.81,4111.41,0.9941,163.6,0.185,22.17
2021-12-24,50820.0,4046.36,0.9115,161.2,0.1862,21.48
2021-12-25,50399.66,4094.83,0.9252,157.8,0.1908,22.1
2021-12-26,50775.49,4063.56,0.92,155.7,0.1898,22.98
2021-12-27,50701.44,4037.23,0.9269,155.9,0.1879,23.02
2021-12-28,47543.74,3792.75,0.8515,145.7,0.1739,20.37
2021-12-29,46464.66,3630.19,0.8171,145.5,0.168,19.74
2021-12-30,47120.87,3709.27,0.8386,148.0,0.1711,19.93
2021-12-31,46216.93,3676.23,0.8297,146.3,0.1703,19.51
2022-01-01,47722.65,3765.54,0.8507,150.8,0.1732,20.76
2022-01-02,47286.18,3828.27,0.8586,151.2,0.1745,21.87
2022-01-03,46446.1,3765.89,0.8324,148.5,0.1703,23.72
2022-01-04,45832.01,3785.11,0.8228,146.5,0.1684,23.42
2022-01-05,43451.13,3540.63,0.7726,135.4,0.159,25.24
2022-01-06,43082.31,3406.81,0.7791,135.9,0.1599,25.38
2022-01-07,41566.48,3199.24,0.7634,131.4,0.155,25.98
2022-01-08,41679.74,3080.95,0.7452,129.4,0.1509,25.32
2022-01-09,41864.62,3151.97,0.753,130.9,0.1505,27.54
2022-01-10,41822.49,3082.68,0.7399,126.5,0.1431,27.98
2022-01-11,42729.29,3239.72,0.7703,131.6,0.1538,26.59
2022-01-12,43902.66,3371.26,0.7987,141.9,0.1628,26.75
2022-01-13,42560.11,3240.61,0.768,136.7,0.1717,24.86
2022-01-14,43059.96,3307.42,0.7732,144.7,0.1832,25.72
2022-01-15,43084.29,3326.04,0.7791,147.7,0.1845,25.17
2022-01-16,43071.66,3346.88,0.7784,146.4,0.1766,25.5
2022-01-17,42201.62,3209.67,0.7617,151.2,0.1708,23.79
2022-01-18,42352.12,3159.85,0.7509,141.5,0.1651,22.96
2022-01-19,41660.01,3084.02,0.7381,136.2,0.1615,21.55
2022-01-20,40680.91,3001.48,0.7199,129.7,0.1553,20.17
2022-01-21,36445.31,2568.15,0.6368,114.5,0.1419,17.42
2022-01-22,35071.42,2412.18,0.5966,108.4,0.1332,15.85
2022-01-23,36244.55,2539.01,0.6283,112.3,0.1418,16.64
2022-01-24,36660.35,2439.29,0.6118,109.5,0.1373,15.58
2022-01-25,36958.32,2458.83,0.618,107.8,0.1427,15.49
2022-01-26,36809.34,2462.99,0.6193,106.9,0.1431,15.23
2022-01-27,37160.1,2424.25,0.6088,106.9,0.1414,15.22
2022-01-28,37716.56,2544.99,0.6111,109.4,0.1414,16.15
2022-01-29,38166.84,2601.43,0.6174,110.8,0.143,16.23
2022-01-30,37881.76,2601.68,0.6013,108.6,0.1391,17.77
2022-01-31,38466.9,2686.94,0.6174,109.5,0.1415,17.15
2022-02-01,38694.59,2787.23,0.6284,115.0,0.1423,16.98
2022-02-02,36896.36,2680.67,0.6006,108.3,0.137,15.78
2022-02-03,37311.61,2695.46,0.6102,111.0,0.1379,16.3
2022-02-04,41574.25,2994.99,0.6555,121.3,0.1478,17.5
2022-02-05,41382.59,3012.65,0.6656,121.7,0.1469,17.76
2022-02-06,42380.87,3054.99,0.6825,127.6,0.1539,18.07
2022-02-07,43839.99,3139.77,0.8314,137.4,0.1653,18.88
2022-02-08,44042.99,3116.69,0.8763,133.7,0.1581,18.38
2022-02-09,44372.72,3243.94,0.8697,140.1,0.1594,18.67
2022-02-10,43495.44,3072.49,0.8253,134.6,0.1514,17.5
2022-02-11,42373.73,2927.54,0.7591,125.6,0.1446,16.21
2022-02-12,42217.87,2918.88,0.8223,126.7,0.1444,15.95
2022-02-13,42053.66,2871.13,0.8057,125.6,0.148,15.6
2022-02-14,42535.94,2929.75,0.8012,124.6,0.1457,15.9
2022-02-15,44544.86,3183.52,0.8515,131.5,0.1517,17.34
2022-02-16,43873.56,3122.3,0.8366,127.7,0.1487,17.12
2022-02-17,40515.7,2891.87,0.769,116.3,0.1383,15.59
2022-02-18,39974.44,2779.48,0.784,114.9,0.1386,15.19
2022-02-19,40079.17,2763.63,0.8215,115.5,0.1409,15.51
2022-02-20,38386.89,2621.99,0.7769,110.6,0.1366,14.6
2022-02-21,37008.16,2568.02,0.7018,102.8,0.1282,13.51
2022-02-22,38230.33,2636.29,0.7209,107.4,0.1313,13.99
2022-02-23,37250.01,2579.71,0.6967,105.4,0.1273,13.35
2022-02-24,38327.21,2596.2,0.6963,104.1,0.1241,13.27
2022-02-25,39219.17,2768.49,0.7699,109.2,0.1276,14.36
2022-02-26,39116.72,2779.47,0.7508,108.2,0.1276,14.72
2022-02-27,37699.07,2616.79,0.7215,102.9,0.1229,13.64
2022-02-28,43160.0,2920.95,0.7809,113.7,0.1335,15.13
2022-03-01,44421.2,2976.33,0.7839,112.5,0.134,15.35
2022-03-02,43892.98,2947.3,0.7687,110.3,0.133,15.28
2022-03-03,42454.0,2833.99,0.7515,111.7,0.1297,14.89
2022-03-04,39148.66,2622.1,0.7127,101.0,0.1226,13.73
2022-03-05,39397.96,2665.15,0.754,104.9,0.125,14.03
2022-03-06,38420.81,2551.29,0.7251,101.1,0.1207,13.32
2022-03-07,37988.0,2491.12,0.7197,98.4,0.1167,12.68
2022-03-08,38730.63,2575.97,0.7207,100.7,0.117,13.08
2022-03-09,41941.71,2726.98,0.7658,106.9,0.1215,14.01
2022-03-10,39422.0,2606.7,0.7361,102.5,0.1169,13.17
2022-03-11,38729.57,2556.86,0.8029,104.6,0.1155,13.05
2022-03-12,38807.36,2568.8,0.7857,105.6,0.1147,13.15
2022-03-13,37777.34,2515.65,0.7602,101.7,0.1114,12.7
2022-03-14,39671.37,2589.41,0.7748,105.6,0.1139,13.41
2022-03-15,39280.33,2617.73,0.7657,106.8,0.1126,13.69
2022-03-16,41114.0,2773.81,0.7919,111.4,0.1171,14.66
2022-03-17,40917.9,2811.92,0.7935,110.2,0.1163,14.4
2022-03-18,41757.51,2938.92,0.7965,111.9,0.1191,15.01
2022-03-19,42201.13,2950.84,0.8194,116.8,0.1236,15.01
2022-03-20,41262.11,2861.38,0.8057,114.9,0.1191,14.54
2022-03-21,41002.25,2890.03,0.8373,116.0,0.1192,15.0
2022-03-22,42364.13,2969.64,0.8366,122.7,0.1224,15.43
2022-03-23,42882.76,3036.0,0.8376,122.4,0.1298,15.83
2022-03-24,43991.46,3110.76,0.8428,126.5,0.1368,16.17
2022-03-25,44313.16,3102.14,0.8239,123.9,0.1308,15.59
2022-03-26,44511.27,3145.0,0.8327,124.8,0.136,15.83
2022-03-27,46827.76,3295.65,0.858,129.7,0.1448,16.87
2022-03-28,47122.21,3332.92,0.8641,127.6,0.1425,16.5
2022-03-29,47434.8,3400.51,0.8577,130.1,0.1444,16.98
2022-03-30,47067.99,3385.79,0.8613,131.1,0.1432,17.22
2022-03-31,45510.34,3281.51,0.8148,123.8,0.1381,16.91
2022-04-01,46283.49,3455.21,0.8277,124.8,0.1413,17.34
2022-04-02,45811.0,3443.77,0.824,124.8,0.1387,17.4
2022-04-03,46407.35,3521.91,0.8432,128.7,0.1466,18.08
2022-04-04,46580.51,3519.5,0.826,124.8,0.1485,17.5
2022-04-05,45497.55,3406.99,0.8164,122.7,0.1727,16.74
2022-04-06,43170.47,3168.51,0.7595,111.7,0.1433,15.41
2022-04-07,43444.19,3227.19,0.7871,114.1,0.1459,15.75
2022-04-08,42252.01,3192.39,0.7549,110.7,0.1424,15.13
2022-04-09,42753.97,3258.57,0.7622,112.7,0.1442,15.43
2022-04-10,42158.85,3203.04,0.7543,110.3,0.1482,15.24
2022-04-11,39530.45,2979.74,0.6948,102.4,0.1341,13.76
2022-04-12,40074.94,3027.66,0.7152,104.8,0.138,13.98
2022-04-13,41147.79,3118.28,0.7232,110.5,0.1399,14.19
2022-04-14,39942.38,3021.98,0.7262,107.3,0.1441,13.65
2022-04-15,40551.9,3040.56,0.7858,111.0,0.1458,14.11
2022-04-16,40378.71,3059.3,0.7808,114.3,0.1435,14.14
2022-04-17,39678.12,2988.06,0.7519,108.8,0.1392,13.73
2022-04-18,40801.13,3055.56,0.7699,111.3,0.1402,14.06
2022-04-19,41493.18,3101.77,0.7749,113.8,0.1425,14.24
2022-04-20,41358.19,3076.04,0.7517,111.9,0.1407,14.02
2022-04-21,40480.01,2983.58,0.7328,106.8,0.1362,13.57
2022-04-22,39709.18,2962.39,0.7179,105.4,0.1363,13.58
2022-04-23,39441.6,2933.03,0.7057,105.1,0.1339,13.31
2022-04-24,39450.13,2921.0,0.6981,104.6,0.1317,13.26
2022-04-25,40426.08,3006.62,0.6931,104.6,0.1581,13.44
2022-04-26,38112.65,2809.67,0.642,98.6,0.1376,12.37
2022-04-27,39235.72,2888.96,0.6522,100.5,0.14,12.74
2022-04-28,39742.07,2936.93,0.6428,103.3,0.1375,12.66
2022-04-29,38596.11,2817.13,0.6116,100.4,0.1349,11.97
2022-04-30,37630.8,2726.66,0.5845,95.8,0.1274,10.95
2022-05-01,38468.35,2824.81,0.607,99.3,0.1327,11.31
2022-05-02,38525.16,2856.54,0.6143,100.7,0.1308,11.17
2022-05-03,37728.95,2781.7,0.6047,99.4,0.1295,11.12
2022-05-04,39690.0,2940.64,0.6459,106.3,0.1359,12.2
2022-05-05,36552.97,2747.97,0.5981,96.8,0.1282,10.91
2022-05-06,36013.77,2692.85,0.6022,96.7,0.1278,10.79
2022-05-07,35472.39,2635.34,0.5808,94.3,0.1275,10.21
2022-05-08,34038.4,2519.71,0.5662,93.9,0.1241,10.0
2022-05-09,30076.31,2228.55,0.4873,76.2,0.1019,8.1
2022-05-10,31017.1,2342.05,0.513,80.2,0.108,8.59
2022-05-11,29103.94,2084.99,0.4172,66.6,0.0853,6.95
2022-05-12,29029.75,1960.22,0.3856,64.5,0.0826,6.56
2022-05-13,29287.05,2009.69,0.4228,67.9,0.0881,7.15
2022-05-14,30086.74,2056.48,0.4262,68.9,0.0894,7.26
2022-05-15,31328.89,2145.29,0.4481,71.6,0.0932,7.96
2022-05-16,29874.01,2023.66,0.4231,67.3,0.088,7.42
2022-05-17,30444.93,2090.72,0.438,73.2,0.0903,7.72
2022-05-18,28715.32,1915.11,0.4056,66.0,0.0833,6.81
2022-05-19,30319.23,2019.55,0.4205,72.1,0.0866,7.22
2022-05-20,29201.01,1959.08,0.4101,68.6,0.084,6.87
2022-05-21,29445.06,1975.07,0.4145,69.8,0.0845,7.06
2022-05-22,30293.94,2043.19,0.4218,71.7,0.0859,7.33
2022-05-23,29109.15,1973.32,0.4052,69.1,0.0833,7.02
2022-05-24,29654.58,1979.41,0.4086,70.2,0.0837,7.23
2022-05-25,29542.15,1942.63,0.406,68.2,0.083,6.96
2022-05-26,29201.35,1792.23,0.392,63.5,0.0779,6.57
2022-05-27,28629.8,1727.27,0.3819,61.6,0.0816,6.29
2022-05-28,29031.33,1792.22,0.3863,63.0,0.0818,6.58
2022-05-29,29468.1,1813.64,0.3891,63.6,0.0827,6.71
2022-05-30,31734.22,1998.78,0.4187,69.1,0.088,7.46
2022-05-31,31801.04,1941.9,0.4217,68.4,0.08591,7.59
2022-06-01,29805.83,1817.95,0.398,62.7,0.08105,6.93
2022-06-02,30452.62,1834.08,0.4055,64.5,0.08277,7.19
2022-06-03,29700.21,1775.12,0.3904,62.6,0.08029,6.85
2022-06-04,29864.04,1804.58,0.3925,63.7,0.08187,7.4
2022-06-05,29919.21,1806.23,0.3953,63.2,0.08107,7.64
2022-06-06,31373.1,1859.84,0.4026,64.5,0.0825,7.97
2022-06-07,31125.33,1813.33,0.4076,63.8,0.08039,8.71
2022-06-08,30204.77,1791.88,0.4006,61.3,0.07927,8.7
2022-06-09,30109.93,1788.81,0.4002,60.3,0.07937,9.27
2022-06-10,29091.88,1662.91,0.3815,56.7,0.07539,8.04
2022-06-11,28424.7,1532.89,0.3599,52.2,0.06993,7.04
2022-06-12,26574.53,1434.84,0.3433,47.9,0.06353,6.27
2022-06-13,22487.41,1209.82,0.3118,43.5,0.0542,5.93
2022-06-14,22136.41,1208.9,0.3214,46.15,0.05555,6.74
2022-06-15,22583.72,1237.52,0.3436,50.65,0.06285,7.33
2022-06-16,20401.31,1068.5,0.3132,44.78,0.05523,6.36
2022-06-17,20468.81,1086.94,0.321,47.6,0.05689,6.36
2022-06-18,18970.79,995.13,0.3075,47.18,0.0529,5.92
2022-06-19,20574.0,1128.53,0.3264,54.29,0.06047,6.6
2022-06-20,20573.89,1128.24,0.3227,52.77,0.06002,6.98
2022-06-21,20723.52,1125.85,0.3294,53.52,0.06581,6.86
2022-06-22,19987.99,1050.19,0.3223,52.13,0.0617,6.63
2022-06-23,21110.13,1144.72,0.3358,55.74,0.06398,6.99
2022-06-24,21237.69,1225.02,0.3672,55.84,0.06694,7.26
2022-06-25,21491.19,1242.36,0.3676,58.88,0.06852,7.26
2022-06-26,21038.07,1197.79,0.3592,56.61,0.07296,6.7
2022-06-27,20742.56,1192.51,0.3537,55.86,0.07216,6.55
2022-06-28,20281.29,1144.05,0.3375,52.68,0.0661,6.32
2022-06-29,20123.01,1100.21,0.3296,53.68,0.06956,6.23
2022-06-30,19942.21,1071.01,0.3321,53.84,0.06644,6.27
2022-07-01,19279.8,1059.73,0.3139,51.19,0.06644,6.08
2022-07-02,19252.81,1067.01,0.3156,50.55,0.06667,6.22
2022-07-03,19315.83,1074.26,0.3215,50.95,0.06721,6.22
2022-07-04,20236.71,1151.0,0.3287,52.26,0.06938,6.43
2022-07-05,20175.83,1132.5,0.3252,49.7,0.06716,6.31
2022-07-06,20564.51,1186.57,0.3324,50.34,0.06844,6.34
2022-07-07,21624.98,1237.49,0.3422,52.15,0.07055,6.64
2022-07-08,21594.75,1214.04,0.3402,51.35,0.06906,6.36
2022-07-09,21591.83,1217.02,0.3448,54.09,0.06947,6.48
2022-07-10,20862.47,1168.36,0.3255,52.12,0.06728,6.2
2022-07-11,19963.61,1096.4,0.3152,48.71,0.06175,6.04
2022-07-12,19328.75,1038.58,0.3116,47.33,0.05982,5.94
2022-07-13,20234.87,1115.0,0.3237,49.56,0.06194,6.175
2022-07-14,20588.84,1193.42,0.3338,51.32,0.06246,6.275
2022-07-15,20830.04,1231.25,0.3342,51.78,0.06294,6.325
2022-07-16,21195.6,1355.85,0.3505,55.08,0.06439,6.595
2022-07-17,20798.16,1338.65,0.3433,55.76,0.06306,6.347
2022-07-18,22432.58,1581.04,0.3653,58.6,0.06756,7.037
2022-07-19,23396.62,1542.32,0.3729,57.9,0.06901,7.254
2022-07-20,23223.3,1521.58,0.3635,57.2,0.07014,6.867
2022-07-21,23152.19,1575.45,0.3669,58.02,0.06998,6.994
2022-07-22,22684.83,1535.27,0.3578,56.09,0.06743,6.782
2022-07-23,22451.07,1548.67,0.3592,56.32,0.06804,6.844
2022-07-24,22579.68,1597.7,0.3586,58.39,0.06755,7.094
2022-07-25,21310.9,1440.79,0.3362,54.0,0.06193,6.431
2022-07-26,21254.67,1449.12,0.3372,53.88,0.06252,6.341
2022-07-27,22952.45,1635.74,0.3594,59.01,0.06721,6.86
2022-07-28,23842.93,1724.52,0.3739,63.41,0.06909,7.217
2022-07-29,23773.75,1721.68,0.3679,60.65,0.06877,7.883
2022-07-30,23643.51,1697.0,0.3879,60.42,0.06965,7.82
2022-07-31,23293.32,1678.12,0.3792,59.74,0.06807,7.651
2022-08-01,23268.01,1630.28,0.3791,59.44,0.06845,7.57
2022-08-02,22987.79,1630.91,0.3714,58.05,0.06652,7.177
2022-08-03,22818.37,1618.16,0.3695,57.77,0.06621,7.284
2022-08-04,22622.98,1607.96,0.371,59.65,0.06725,7.364
2022-08-05,23312.42,1736.81,0.3764,62.47,0.06981,7.878
2022-08-06,22954.21,1690.6,0.3715,60.83,0.06863,7.792
2022-08-07,23174.39,1700.19,0.3722,61.1,0.06897,8.343
2022-08-08,23810.0,1777.05,0.3787,62.61,0.07011,8.608
2022-08-09,23149.95,1702.76,0.3672,59.16,0.06904,8.742
2022-08-10,23954.05,1853.57,0.3814,61.59,0.07126,9.055
2022-08-11,23934.39,1880.19,0.3802,61.84,0.07084,8.958
2022-08-12,24403.68,1958.28,0.3796,62.88,0.0723,9.324
2022-08-13,24441.38,1983.55,0.378,63.8,0.07293,9.144
2022-08-14,24305.24,1935.31,0.3757,63.14,0.08168,8.765
2022-08-15,24094.82,1899.06,0.3751,60.67,0.07662,8.646
2022-08-16,23854.74,1876.67,0.377,61.33,0.08677,8.452
2022-08-17,23342.66,1834.25,0.3795,60.52,0.08021,8.061
2022-08-18,23191.2,1846.39,0.3704,60.02,0.07474,7.649
2022-08-19,20834.39,1609.01,0.3344,53.99,0.06776,6.899
2022-08-20,21140.07,1576.04,0.3368,54.1,0.06933,6.9
2022-08-21,21515.61,1618.13,0.3449,55.67,0.06932,7.082
2022-08-22,21399.83,1624.66,0.344,57.22,0.0684,7.044
2022-08-23,21529.12,1665.41,0.3472,57.08,0.06884,7.241
2022-08-24,21368.08,1656.56,0.3456,56.46,0.06791,7.124
2022-08-25,21559.04,1695.11,0.3491,56.63,0.06898,7.124
2022-08-26,20241.05,1508.18,0.3393,52.68,0.06351,6.504
2022-08-27,20037.6,1491.06,0.3346,53.01,0.06351,6.529
2022-08-28,19555.61,1426.76,0.3224,53.41,0.06178,6.255
2022-08-29,20285.73,1551.8,0.3337,55.8,0.06384,6.7
2022-08-30,19811.66,1524.59,0.3267,53.01,0.06154,6.556
2022-08-31,20050.02,1554.1,0.3277,53.84,0.06135,6.627
